"id","repo_id","committer","message","comment_count","verification"
"3505","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"fixed some of the level select errors and set the dropdown menu to display the current game file

#198","0","0"
"3506","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_mspacman","0","0"
"3507","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#166 more PillModel debugging","0","0"
"3508","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#199 #190 One block is now created instead of four per direction","0","0"
"3509","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_ut2004","0","0"
"3510","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","Updated batch files so that they save data to the right directories, can be post evaled","0","0"
"3511","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_tetris

# Conflicts:

#	src/test/java/edu/southwestern/evolution/HybrIDUtil/HybrIDUtilTest.java

The settings change that made the bias values be evolved was missing.","0","0"
"3512","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","#201

Game type can be changed using the utGameType parameter, however, at the moment teams only have 1 player each, so it is functionally the same as a normal deathmatch","0","0"
"3513","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"Recreated the LevelBreederTask.Java in its simplest form to narrow down the errors that we receive

#198","0","0"
"3514","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Changed everywhere from receptiveFieldSize to height and width #39

Post watched and it seemed to be working fine.","0","0"
"3515","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","This was incorrect. The log has a hyphen not the saveTo #179","0","0"
"3516","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","matching log name to saveTo name. #179

I couldn't find my commit for this either. I may have forgot to commit
but my change is here from line 1032 to 1041.","0","0"
"3517","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Endsures that string of log equals string after hypen in saveTo #179","0","0"
"3518","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_mspacman

# Conflicts:
#	src/main/java/edu/southwestern/parameters/Parameters.java

Both branches added their own custom parameters","0","0"
"3519","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_tetris","0","0"
"3520","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_ut2004","0","0"
"3521","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","web-flow","Merge pull request #202 from schrum2/dev_ut2004

The next big steps from here are to get coevolution and evolution in team death match to work.","0","1"
"3522","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Solved #200

small genotypes do not support freezing, so we need to make sure this is
off before trying these tests.","0","0"
"3523","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_tetris","0","0"
"3524","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Removed unnecessary param","0","0"
"3525","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Refactored further to make most methods static

#193 @friedmaa I refactored the class further. I haven't tested it, but
everything that worked before should still work. This change makes most
of the important methods in the class static. The benefit of this
approach is that we will be able to call these methods from outside of
this class without the need to re-write or copy code. However, the
downside is the massive number of method parameters that now have to be
passed around in most cases.","0","0"
"3526","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Refactored UT2004Task to split out evaluation of multiple genotypes

All of the old evolution batch files should work with this code. It
behaves the same as the old code if you are only evaluating one agent at
a time. However, with the code like this, it should be easier to get
coevolution and other tasks working. @friedmaa  #193","0","0"
"3527","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Step one in separating out pieces of the UT server launching functionality

Now there is a method that launches a server with several BotControllers
and returns GameDataCollector information for each one.","0","0"
"3528","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Also added missing type variable","0","0"
"3529","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Cleared up some commented garbage

This is in prep for massively reorganizing","0","0"
"3530","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Revert ""Revert ""Revert ""working on coevolution""""""

This reverts commit e45f892de800b5374665d4a4173845469acf0028.","0","0"
"3531","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Suppressed/fixed various warnings in UT^2","0","0"
"3532","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Resolve error preventing UT^2 from launcing in evolution server

The alternate constructor was not specifying the battle controller,
which is required for the agent. @friedmaa #168","0","0"
"3533","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Suppressing various warning sin MirrorBot

Fixing warnings by suppressing or commenting","0","0"
"3534","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Looks like a curly brace was inadvertantly deleted

Fixed the error that was introduced.","0","0"
"3535","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#166 debugging PillModel","0","0"
"3536","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"Maybe identified the problem

Still need to fix it. See comment.
#198","0","0"
"3537","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Fix to animations loop in reverse #195","0","0"
"3538","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Allows for looping animations in reverse #195

did I do this right?","0","0"
"3539","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Revert ""Revert ""working on coevolution""""

This reverts commit 200a7ea26619d7d16af95b4d62049b670216263d.","0","0"
"3540","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Revert ""working on coevolution""

This reverts commit 3fa5b444575a2522c4d2972c8d4179d9ef2db081.","0","0"
"3541","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Revert ""#184 and #191""

This reverts commit 401c05484bb732c05de8f2b5c4f320d9a75ad060.","0","0"
"3542","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#142 For each ghost model block I created, one is made for each direction in POCheckEachDirectionMediator","0","0"
"3543","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#166 Created MyPillModel class and a JUnit test for it, changed all PillModel references to MyPillModel","0","0"
"3544","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","Added three batch files to test with ghost model against without ghost model, and to test full observability","0","0"
"3545","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","fixed 0 bias for HN #177","0","0"
"3546","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","#184 and #191

MirrorBot should not not produce output","0","0"
"3547","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"error occurs at the resetbuttons(true); line770

#198","0","0"
"3548","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","working on coevolution","0","0"
"3549","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Commenting MirrorBot","0","0"
"3550","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Merge branch 'dev_ut2004' of https://github.com/schrum2/MM-NEAT into dev_ut2004","0","0"
"3551","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","working on UT2 as evolution against #168

This should work, but there aren't any UT2 bots being spawned into the server, and there aren't any evolving bots either","0","0"
"3552","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","changing a couple of formatting things in mirrorBot classes","0","0"
"3553","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Changes made to UT2 to get it to launch with MultiBotLauncher","0","0"
"3554","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#199 created VariableDirectionSortedPossibleGhostProbabilityBlock","0","0"
"3555","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"Merge branch 'dev_gvgai' of https://github.com/schrum2/MM-NEAT into dev_gvgai","0","0"
"3556","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"added a drop down menu and created a list of all games; error running the code

#198 After the code was entered there was a really long error message after selecting a game from the drop down message","0","0"
"3557","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#190 See above comment","0","0"
"3558","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","UT2 now has parameter acsessors and endEval method","0","0"
"3559","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","MirrorBot will now run on it's own","0","0"
"3560","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Getting HunterBot to run on its own without batch file.","0","0"
"3561","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_ut2004","0","0"
"3562","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_gvgai","0","0"
"3563","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","web-flow","Merge pull request #197 from schrum2/dev_gvgai

Look good! It should be nice to play around with evolving all of these games","0","1"
"3564","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","commenting mirrorbot","0","0"
"3565","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","NEED HELP.  HyperNEATCPPNAndSubstrateArchitectureGenotype with optional connectivity #68

On line 143 I am not sure what is suppose to be in the string for the
output","0","0"
"3566","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","server","0","0"
"3567","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#194 Commented out VariableDirectionSortedPossibleGhostDistanceBlockTest, hopefully it makes sense now","0","0"
"3568","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","removed comment","0","0"
"3569","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#194 progress on this unitTest","0","0"
"3570","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#194 moved the model updating logic in getMove to new updateModel method","0","0"
"3571","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#190 VariableDirectionSortedPossibleGhostDistanceBlock only is used when useGhostModel is true","0","0"
"3572","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","removed debugging statements from PillModel","0","0"
"3573","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#194 added drawing methods to CustomExecutor, ExecutorFacade to support forceGame()","0","0"
"3574","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#190 VariableDirectionSortedPossibleGhostDistanceBlock.getTargets now handles a triple rather than an int","0","0"
"3575","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#190 getPossibleGhostIndices() is now getPossibleGhostInfo()

The difference is we return a triple of all of the information about the ghosts that we have predictions about. This includes the last move they made, their probability, and their index.","0","0"
"3576","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","HyperNEATCPPNAndSubstrateArchitectureGenotype #68

Incomplete code we may revert back to it.","0","0"
"3577","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","addind hunterbot parameter","0","0"
"3578","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","MirrorBot can now be launched with a batch file and can be evolved against #167","0","0"
"3579","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","JoeRoybal","Merge remote-tracking branch 'refs/remotes/origin/dev' into dev_gvgai","0","0"
"3580","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"labeld all games in to sections

#57 filed into //SEMI-PLAYABLE , //BROKEN , and //DOES NOT WORK","0","0"
"3581","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","#191 UT2 now should have reduced output","0","0"
"3582","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#194 Created a test class that works for testing VariableDirectionSortedPossibleGhostDistanceBlock","0","0"
"3583","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#194 added a method forceGame in CustomExecutor and ExecutorFacade

forceGame takes a pacman controller, a MASController for the ghosts, a game, and a MOVE. All it does is advance the game one timestep and moves PacMan with the MOVE you send. This method is meant to be used in conjunction with The dummy test ghosts. You can set their moves and pacmans move for testing purposes.","0","0"
"3584","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#194 added dummy ghosts for testing purposes

DummyBlinkyForTesting, DummyPinkyForTesting, DummyInkyForTesting, and DummySueForTesting. Each has a currentMove they store which can be set. Calling their getMove method the normal way (i.e. with a game parameter and a long timeDue parameter) returns their currentMove.","0","0"
"3585","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"waitforbreakfast, watergame, waves, whackamole, wildgunman are now supported

#57","0","0"
"3586","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","#191 Dummy, evolvingbot, and hunter no longer output","0","0"
"3587","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"thecitadel and thesnowman both are supported now

#57","0","0"
"3588","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"suerman, surround, survivezombies, and tercio all have support

#57","0","0"
"3589","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","changing hunterBot if statements #191","0","0"
"3590","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","#191 adding parameter and changing hunterbot","0","0"
"3591","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"sheriff, shipwreck, sokoban, and solarfox are now supported

#57","0","0"
"3592","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"roadfighter, roguelike, run, and seaquest all have support

#57","0","0"
"3593","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Same as before #192","0","0"
"3594","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","commenting for #192

Changed the method name minScores to getMinScores to clarify its purpose","0","0"
"3595","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"racebet2, realportals, realsokoban and rivers all now have support

#57","0","0"
"3596","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"added support for witness protection, wraosokoban, zenpuzzle, and racebet; also added frame work for rest of games

#57","0","0"
"3597","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","UT2004 name display excludes package name now

Makes the names more compact when displaying in the interface.","0","0"
"3598","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","#107 HunterBot works!

The reason it wasn't working was because the new HunterBotParameters
were not being used to initialize the agent. Now the command line param
for the hunter works ... as long as not evolving in parallel threads.","0","0"
"3599","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Trying to get HunterBot to work, still not successful

#107 I cleaned up some of the HunterBot code. Specifically, I removed
the unnecessary stats instance from the HunterBot parameters, and added
an exception catch that makes MultiBotLauncher run more smoothly.

However, when HunterBots should be launched, they simply do not show up
on the server.","0","0"
"3600","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","commenting MirrorBot #184

The comments in MyNavigator are amazingly helpful","0","0"
"3601","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#190 all of the code for VariableDirectionSortedPossibleGhostDistanceBlock and supporting methods","0","0"
"3602","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Starting cascade correlation #68","0","0"
"3603","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#142 Commented VariableDirectionSortedGhostDistanceBlock, it will not support PO pacman","0","0"
"3604","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"Pokemon is now supported

#57 pokemon has level breeder support","0","0"
"3605","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"myAliens, overload, painter, plants, plaqueattack all have support now

#57 all the games listed above now have the support of the level breeder","0","0"
"3606","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","removed debugging statements","0","0"
"3607","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#142 Commented some blocks","0","0"
"3608","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","batch files! #189 #157","0","0"
"3609","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"missilecommand and modality now are supported

#57 missilecommand and modality can now be launched, evolved and played","0","0"
"3610","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Trying to get hunter bot to work with evolutions","0","0"
"3611","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"lemmings is now supported

#57 lemming can now be launched, evolved, and played","0","0"
"3612","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"lasers2 is supported

#57 laser2 can now b launched, evolved and played","0","0"
"3613","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"both labyrinthdual and lasers are supported

#57 labyrinthdual and lasers cna be launched, evolved and played","0","0"
"3614","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"killBillVol1 and labyrinth are now supported

#57 killBillVol1 and labyrinth can be launched, evolved and played","0","0"
"3615","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"intersection, islands, jaws are now supported

#57  3 games are now supported by LevelBreederTask.Java","0","0"
"3616","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"created custom floor and wall variables; iceandfire,ikaruga, and infection are all supported now

#57 this should eleminate the floor display issue","0","0"
"3617","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","batch files #157","0","0"
"3618","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","relative normalization. #170

I believe I have fixed it. Sorry for all of the errors.","0","0"
"3619","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#142 Commented VariableDirectionJunctionDistanceBlock, works with PO","0","0"
"3620","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#142 commented VariableDirectionPowerPillDistanceBlock, needs PillModel to work","0","0"
"3621","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#142 commented VariableDirectionPillDistanceBlock. Needs PillModel to work","0","0"
"3622","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#142 removed SpecificGhostDistanceBlocks","0","0"
"3623","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","small comments, print statements","0","0"
"3624","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#165 GameFacade now has usePillModel and useGhostModel booleans based on parametr values","0","0"
"3625","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#165 #175 The Ghost model works, PillModel needs to be rewritten by us","0","0"
"3626","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Single threaded server for DummyDebug","0","0"
"3627","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","Commenting for #182","0","0"
"3628","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"gymkhana and hungrybirds are now supported; added more framework

#57 gymkhana and hungrybirds are now able to be launched, evolved, and played. I added some more commented framework fro the other files.","0","0"
"3629","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"garbage collector is now supported, frogs needs work

#57 garbage collector and be launched, evolved, and played. frogs I believe is too complicated for this level breeder","0","0"
"3630","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"firestorms and freeway are now supported

#57 firestorms and freeway can be launched, evolved and played","0","0"
"3631","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"fireman and firecaster are supported

#57 fireman and firecaster can be launched, evolved and played","0","0"
"3632","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"factorymanager is now supported

#57 factory manager can be launched, evolved and played","0","0"
"3633","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","commeting bot's package #160","0","0"
"3634","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"escape is now suported

#57 escape can be launched, evolved, and played","0","0"
"3635","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"enemycitadel is now supported

#57 enemycitadel can be launched, evolved and played","0","0"
"3636","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"eggomainia is now supported

#57 eggomainia can be launched, evolved, and played","0","0"
"3637","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"dungeon is now supported

#57 dungeon can be launched, evolved, and played","0","0"
"3638","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#175  Ghost model now only calculates and draws probabilities above a certain threshold

This threshold is one of our parameters called probabilityThreshold.","0","0"
"3639","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"digdug is now supported

#57 digdug can be launched, evovled, and played","0","0"
"3640","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"Defender is now supported

#57 defender can now be launched, evolved, and played","0","0"
"3641","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"defem is now suporrted

#57 defem can be launched, evolved and played","0","0"
"3642","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","#175 We now have a working visualization of the ghost model, which leads me to believe it is correctly implemented","0","0"
"3643","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"crossfire is now supported

#57 crossfire can be launched, evolved, and played","0","0"
"3644","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"All .txt files changed back to oringinal

#57 the .txt files were all changed back to thier original settings. The change was made in the first place to counteract a parameter in the level evolver code that would prevent the floor from displaying.","0","0"
"3645","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","#167 Many exceptions and problems still

@friedmaa Evolving against multiple bots seems to have lots of errors
still. I tried a lot to fix this, and am stuck for the moment. I worry
that the approach in MultiBotLauncher simply won't work. Still, we need
to eventually find a way to fix this.","0","0"
"3646","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Legitamate error fixed

@friedmaa There was an error here in the order the array contents were
initialized. Changing the order fixes some errors, but there is still
something wrong with launching the server with MultiBotLauncher","0","0"
"3647","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Just removing warnings","0","0"
"3648","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","schrum2","Pogamut wants to load default properties

Pogamut sometimes throws an exception when looking for this property.
Does having the properties file help?","0","0"
"3649","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","Squillyprice01","daily progress towards #166","0","0"
"3650","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"cops is now supported

cops can be launched, evolved and played","0","0"
"3651","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"cookmepasta is now supported

cookmepasta can now be launched, evolved and played","0","0"
"3652","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"colourescape is now supported

colourescape can be launched, evolved, and played. It is also broken since it is a puzzle game","0","0"
"3653","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","creating extra batch files for evolution, and working on launching multiple bots #167","0","0"
"3654","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"clusters is now supported

clusters can be launched, evolved and played. There is a problem in that the game almost always seems impossible to play","0","0"
"3655","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"portals is supported; chopper is not; portals.txt edited

portals can be launched , evolved and played. chopper is not tehe best type since there is a very strict way the game is formated. the portals.txt was edited to fix complications with the LevelBreederTask.java file","1","0"
"3656","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Minor changes: Added BD batch files, testing for DL4J #157 #112","0","0"
"3657","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Behavioral Diversity batch files and param change #144 #157","0","0"
"3658","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"chase is now supported

chase can be launched, evolved and played","0","0"
"3659","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","friedmaa","getting controller to use MultiBotLauncher #167","0","0"
"3660","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"chainreaction is now supported

chainreaction can be launched, evolved and played. there re some gameplay issues due to the gamestyle","0","0"
"3661","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"catapult is now supporrted and updated the .txt file

catapult can be launched, evolved and played","1","0"
"3662","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"camelRace is now supported

camelRace can be launched, evolved and played. the gameplay is very chaotic","0","0"
"3663","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"cakybaky is now supported

cakybaky can be launched, evolved and played","0","0"
"3664","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"butterflies is now supported

butterflies can be launched evolved, and played","0","0"
"3665","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"brainman is now supported

brainman can be launche, evolved and played","0","0"
"3666","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"boulderdash is now supported

boulderdash can be launched, evolved and played.","0","0"
"3667","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"renamed ""bombeman.txt"" to ""bomberman.txt"" and added support for boulderchase

boulderchase can be launched evolved and played. bomber man has some kinks to work out","0","0"
"3668","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"bomber is now supported and the .txt file changed

bomber can be launched, evolved, and played. The .txt file for bomber was changed because of some conflicts with the code.","0","0"
"3669","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"boloadventures is now supported

boloadventures can be launched, evolved and played","0","0"
"3670","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"beltmanager is now supported

The game can be launched, evolved, but not played as intended due to lack of structure","0","0"
"3671","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Added param for probability of vector change #144 and param to sense holes as positive #174","0","0"
"3672","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"bait is now supported

bait can be launched, evolved and played","0","0"
"3673","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","minor changes to finish how Tetris holes are sensed #174","0","0"
"3674","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=","DevonFulcher","Batch files! #157","0","0"
"3675","MDEwOlJlcG9zaXRvcnkxMDIzMDI2MzM=",,"avoidgeorge is now supported

avoidgeorge can be launched, evolved and played","0","0"
