"id","repo_id","committer","message","comment_count","verification"
"382","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Sonar fixes, remove unused classes","0","0"
"383","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Sonar fixes","0","0"
"384","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Javadoc for generic params","0","0"
"385","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Fix nulls on FreeBSD","0","0"
"386","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Comment fixes","0","0"
"387","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","[maven-release-plugin] prepare for next development iteration","0","0"
"388","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","[maven-release-plugin] prepare release oshi-parent-4.0.0-b1","0","0"
"389","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Javadoc and Sonar fixes","0","0"
"390","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Standardize updating attributes (#931)

* Sensors return updated values

* CentralProcessor returns updated values

* GlobalMemory returns updated values

* VirtualMemory returns updated values

* Changelog

* PowerSource attribute updates

* HWDiskStore update rename

* OSFileStore update

* Tests don't allow NaN","0","0"
"391","MDEwOlJlcG9zaXRvcnkzNDA3MTE0",,"Format conventions","0","0"
"392","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Add isElevated method (#929)","0","1"
"393","MDEwOlJlcG9zaXRvcnkzNDA3MTE0",,"Update docs","0","0"
"394","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Raspberry Pi compatibility fixes (#928)","0","1"
"395","MDEwOlJlcG9zaXRvcnkzNDA3MTE0",,"Update Maven Wrapper","0","0"
"396","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Fix SMC datatype reading (#926)","0","1"
"397","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump maven-site-plugin from 3.7.1 to 3.8.2

Bumps [maven-site-plugin](https://github.com/apache/maven-site-plugin) from 3.7.1 to 3.8.2.
- [Release notes](https://github.com/apache/maven-site-plugin/releases)
- [Commits](https://github.com/apache/maven-site-plugin/compare/maven-site-plugin-3.7.1...maven-site-plugin-3.8.2)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"398","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump checkstyle from 8.22 to 8.23

Bumps [checkstyle](https://github.com/checkstyle/checkstyle) from 8.22 to 8.23.
- [Release notes](https://github.com/checkstyle/checkstyle/releases)
- [Commits](https://github.com/checkstyle/checkstyle/compare/checkstyle-8.22...checkstyle-8.23)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"399","MDEwOlJlcG9zaXRvcnkzNDA3MTE0",,"Formatting","0","0"
"400","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Process bitness (#922)","0","1"
"401","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Remove internal caches (#921)

* Remove static maps from SoundCards

* Remove static maps from MacDisks

* Remove caching of CFStringRefs

* Remove caching of USB Devices

* Remove caching of OSProcesses","0","1"
"402","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Avoid potential divide by zero in LinuxPowerSource (#920)","0","1"
"403","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Don't use NPE for loop control (#919)","0","1"
"404","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Remove Linux user/group caching (#918)","0","1"
"405","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Sensors API Overhaul (#917)","0","1"
"406","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Move uptime and boot time to OperatingSystem (#916)","0","1"
"407","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Add system start date (#914)

* Added method getBootTime() in CentralProcessor interface and implemented OS-specific code in the respective <os>CentralProcessor classes.

Fixes #877","0","0"
"408","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Remove Linux JDK8 test","0","1"
"409","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Retry mvn-clean-package if failure (#915)","0","0"
"410","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump jna.version from 5.3.1 to 5.4.0 (#911)

Bumps `jna.version` from 5.3.1 to 5.4.0.

Updates `jna` from 5.3.1 to 5.4.0
- [Release notes](https://github.com/java-native-access/jna/releases)
- [Changelog](https://github.com/java-native-access/jna/blob/master/CHANGES.md)
- [Commits](https://github.com/java-native-access/jna/compare/5.3.1...5.4.0)

Updates `jna-platform` from 5.3.1 to 5.4.0
- [Release notes](https://github.com/java-native-access/jna/releases)
- [Changelog](https://github.com/java-native-access/jna/blob/master/CHANGES.md)
- [Commits](https://github.com/java-native-access/jna/compare/5.3.1...5.4.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"411","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump junit-vintage-engine from 5.5.0 to 5.5.1 (#913)

Bumps [junit-vintage-engine](https://github.com/junit-team/junit5) from 5.5.0 to 5.5.1.
- [Release notes](https://github.com/junit-team/junit5/releases)
- [Commits](https://github.com/junit-team/junit5/compare/r5.5.0...r5.5.1)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"412","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump dependency-check-maven from 5.1.1 to 5.2.0

Bumps [dependency-check-maven](https://github.com/jeremylong/DependencyCheck) from 5.1.1 to 5.2.0.
- [Release notes](https://github.com/jeremylong/DependencyCheck/releases)
- [Changelog](https://github.com/jeremylong/DependencyCheck/blob/master/RELEASE_NOTES.md)
- [Commits](https://github.com/jeremylong/DependencyCheck/compare/v5.1.1...v5.2.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"413","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Bump jackson-databind version.","0","1"
"414","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Fixed reading of sensor data (#857)

* Fixed reading of sensor data

* Narrow caught exception

* Clean up imports

* Update CHANGELOG.md","0","0"
"415","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Fixed Issue #908, now empty string also checked. (#909)

* Fixed issue 908, now empty string also checked.

* Fixed issue 908, now empty string also checked.

* Update DetectVM.java","0","0"
"416","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump dependency-check-maven from 5.1.0 to 5.1.1

Bumps [dependency-check-maven](https://github.com/jeremylong/DependencyCheck) from 5.1.0 to 5.1.1.
- [Release notes](https://github.com/jeremylong/DependencyCheck/releases)
- [Changelog](https://github.com/jeremylong/DependencyCheck/blob/master/RELEASE_NOTES.md)
- [Commits](https://github.com/jeremylong/DependencyCheck/compare/v5.1.0...v5.1.1)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"417","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump plexus-utils from 3.2.0 to 3.2.1

Bumps [plexus-utils](https://github.com/codehaus-plexus/plexus-utils) from 3.2.0 to 3.2.1.
- [Release notes](https://github.com/codehaus-plexus/plexus-utils/releases)
- [Commits](https://github.com/codehaus-plexus/plexus-utils/compare/plexus-utils-3.2.0...plexus-utils-3.2.1)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"418","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Add global configuration utility (#896)

* Add global configuration utility

* Make changes

* Make changes

* Run formatter

* Fix codacy warnings","0","0"
"419","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump maven-javadoc-plugin from 3.1.0 to 3.1.1

Bumps [maven-javadoc-plugin](https://github.com/apache/maven-javadoc-plugin) from 3.1.0 to 3.1.1.
- [Release notes](https://github.com/apache/maven-javadoc-plugin/releases)
- [Commits](https://github.com/apache/maven-javadoc-plugin/compare/maven-javadoc-plugin-3.1.0...maven-javadoc-plugin-3.1.1)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"420","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump dependency-check-maven from 5.0.0 to 5.1.0

Bumps [dependency-check-maven](https://github.com/jeremylong/DependencyCheck) from 5.0.0 to 5.1.0.
- [Release notes](https://github.com/jeremylong/DependencyCheck/releases)
- [Changelog](https://github.com/jeremylong/DependencyCheck/blob/master/RELEASE_NOTES.md)
- [Commits](https://github.com/jeremylong/DependencyCheck/commits)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"421","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot-preview[bot]","Bump junit-vintage-engine from 5.4.2 to 5.5.0

Bumps [junit-vintage-engine](https://github.com/junit-team/junit5) from 5.4.2 to 5.5.0.
- [Release notes](https://github.com/junit-team/junit5/releases)
- [Commits](https://github.com/junit-team/junit5/compare/r5.4.2...r5.5.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"422","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Update CONTRIBUTING.md","0","0"
"423","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Physical processor count fix (#901)","0","0"
"424","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump checkstyle from 8.21 to 8.22 (#899)

Bumps [checkstyle](https://github.com/checkstyle/checkstyle) from 8.21 to 8.22.
- [Release notes](https://github.com/checkstyle/checkstyle/releases)
- [Commits](https://github.com/checkstyle/checkstyle/compare/checkstyle-8.21...checkstyle-8.22)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"425","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump wagon-ssh from 3.3.2 to 3.3.3 (#897)

Bumps wagon-ssh from 3.3.2 to 3.3.3.

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"426","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump org.eclipse.jgit from 5.3.2.201906051522-r to 5.4.0.201906121030-r (#895)

Bumps org.eclipse.jgit from 5.3.2.201906051522-r to 5.4.0.201906121030-r.

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"427","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump org.eclipse.jgit from 5.3.1.201904271842-r to 5.3.2.201906051522-r (#891)

Bumps org.eclipse.jgit from 5.3.1.201904271842-r to 5.3.2.201906051522-r.

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"428","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Test on JDK 12 and 13-ea","0","1"
"429","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump spotbugs-maven-plugin.version from 3.1.11 to 3.1.12 (#889)

Bumps `spotbugs-maven-plugin.version` from 3.1.11 to 3.1.12.

Updates `spotbugs` from 3.1.11 to 3.1.12
- [Release notes](https://github.com/spotbugs/spotbugs/releases)
- [Changelog](https://github.com/spotbugs/spotbugs/blob/master/CHANGELOG.md)
- [Commits](https://github.com/spotbugs/spotbugs/compare/3.1.11...3.1.12)

Updates `spotbugs-maven-plugin` from 3.1.11 to 3.1.12
- [Release notes](https://github.com/spotbugs/spotbugs-maven-plugin/releases)
- [Commits](https://github.com/spotbugs/spotbugs-maven-plugin/commits)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"430","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump dependency-check-maven from 4.0.2 to 5.0.0 (#890)

Bumps [dependency-check-maven](https://github.com/jeremylong/DependencyCheck) from 4.0.2 to 5.0.0.
- [Release notes](https://github.com/jeremylong/DependencyCheck/releases)
- [Changelog](https://github.com/jeremylong/DependencyCheck/blob/master/RELEASE_NOTES.md)
- [Commits](https://github.com/jeremylong/DependencyCheck/compare/v4.0.2...v5.0.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>","0","0"
"431","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","More projects using OSHI","0","0"
"432","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","3.13.3 Release","0","0"
"433","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Update WindowsOperatingSystem.java (#887)

WTSEnumerateProcessesEx need minimum window 7","0","0"
"434","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","macOS Catalina (#884)","0","1"
"435","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump doxia-module-markdown from 1.8 to 1.9 (#883)

Bumps doxia-module-markdown from 1.8 to 1.9.","0","0"
"436","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","s/dblock/oshi/g (#880)","0","0"
"437","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Introduce AppVeyor CI (#882)

* Add appveyor.yml

* Skip branch correctly","0","0"
"438","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","To ignore overlay filesystem (#878)","0","0"
"439","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Change log level when fail to use statvfs (#879)","0","0"
"440","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Add vm mac address for Docker container. (#872)

* Add vm mac address for Docker containers.
- Refer to genMAC method on https://github.com/docker/libnetwork/blob/master/netutils/utils.go

* Attach license phrase to unit test code.

* Fix for code review.","0","0"
"441","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump checkstyle from 8.20 to 8.21 (#875)

Bumps [checkstyle](https://github.com/checkstyle/checkstyle) from 8.20 to 8.21.
- [Release notes](https://github.com/checkstyle/checkstyle/releases)
- [Commits](https://github.com/checkstyle/checkstyle/compare/checkstyle-8.20...checkstyle-8.21)","0","0"
"442","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-war-plugin from 3.2.2 to 3.2.3 (#876)

Bumps [maven-war-plugin](https://github.com/apache/maven-war-plugin) from 3.2.2 to 3.2.3.
- [Release notes](https://github.com/apache/maven-war-plugin/releases)
- [Commits](https://github.com/apache/maven-war-plugin/compare/maven-war-plugin-3.2.2...maven-war-plugin-3.2.3)","0","0"
"443","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-source-plugin from 3.0.1 to 3.1.0 (#866)

Bumps [maven-source-plugin](https://github.com/apache/maven-source-plugin) from 3.0.1 to 3.1.0.
- [Release notes](https://github.com/apache/maven-source-plugin/releases)
- [Commits](https://github.com/apache/maven-source-plugin/compare/maven-source-plugin-3.0.1...maven-source-plugin-3.1.0)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"444","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump animal-sniffer-maven-plugin from 1.17 to 1.18 (#867)

Bumps [animal-sniffer-maven-plugin](https://github.com/mojohaus/animal-sniffer) from 1.17 to 1.18.
- [Release notes](https://github.com/mojohaus/animal-sniffer/releases)
- [Commits](https://github.com/mojohaus/animal-sniffer/compare/animal-sniffer-parent-1.17...animal-sniffer-parent-1.18)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"445","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-checkstyle-plugin from 3.0.0 to 3.1.0 (#868)

Bumps [maven-checkstyle-plugin](https://github.com/apache/maven-checkstyle-plugin) from 3.0.0 to 3.1.0.
- [Release notes](https://github.com/apache/maven-checkstyle-plugin/releases)
- [Commits](https://github.com/apache/maven-checkstyle-plugin/compare/maven-checkstyle-plugin-3.0.0...maven-checkstyle-plugin-3.1.0)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"446","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Fix for #860 for sound card codec detection on centos7 and possibly other fedora based linux flavors (#861)","0","0"
"447","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump jacoco-maven-plugin from 0.8.3 to 0.8.4 (#858)

Bumps [jacoco-maven-plugin](https://github.com/jacoco/jacoco) from 0.8.3 to 0.8.4.
- [Release notes](https://github.com/jacoco/jacoco/releases)
- [Commits](https://github.com/jacoco/jacoco/compare/v0.8.3...v0.8.4)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"448","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-jar-plugin from 3.1.1 to 3.1.2 (#859)

Bumps [maven-jar-plugin](https://github.com/apache/maven-jar-plugin) from 3.1.1 to 3.1.2.
- [Release notes](https://github.com/apache/maven-jar-plugin/releases)
- [Commits](https://github.com/apache/maven-jar-plugin/compare/maven-jar-plugin-3.1.1...maven-jar-plugin-3.1.2)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"449","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-compiler-plugin from 3.8.0 to 3.8.1 (#851)

Bumps [maven-compiler-plugin](https://github.com/apache/maven-compiler-plugin) from 3.8.0 to 3.8.1.
- [Release notes](https://github.com/apache/maven-compiler-plugin/releases)
- [Commits](https://github.com/apache/maven-compiler-plugin/compare/maven-compiler-plugin-3.8.0...maven-compiler-plugin-3.8.1)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"450","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-surefire-report-plugin from 2.22.1 to 2.22.2 (#852)

Bumps [maven-surefire-report-plugin](https://github.com/apache/maven-surefire) from 2.22.1 to 2.22.2.
- [Release notes](https://github.com/apache/maven-surefire/releases)
- [Commits](https://github.com/apache/maven-surefire/compare/surefire-2.22.1...surefire-2.22.2)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"451","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump git-commit-id-plugin from 2.2.6 to 3.0.0 (#850)

Bumps [git-commit-id-plugin](https://github.com/git-commit-id/maven-git-commit-id-plugin) from 2.2.6 to 3.0.0.
- [Release notes](https://github.com/git-commit-id/maven-git-commit-id-plugin/releases)
- [Commits](https://github.com/git-commit-id/maven-git-commit-id-plugin/compare/v2.2.6...v3.0.0)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"452","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump org.eclipse.jgit from 5.3.0.201903130848-r to 5.3.1.201904271842-r (#847)

Bumps org.eclipse.jgit from 5.3.0.201903130848-r to 5.3.1.201904271842-r.

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"453","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump checkstyle from 8.19 to 8.20 (#849)

Bumps [checkstyle](https://github.com/checkstyle/checkstyle) from 8.19 to 8.20.
- [Release notes](https://github.com/checkstyle/checkstyle/releases)
- [Commits](https://github.com/checkstyle/checkstyle/compare/checkstyle-8.19...checkstyle-8.20)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"454","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump jna.version from 5.3.0 to 5.3.1 (#848)

Bumps `jna.version` from 5.3.0 to 5.3.1.

Updates `jna` from 5.3.0 to 5.3.1
- [Release notes](https://github.com/java-native-access/jna/releases)
- [Changelog](https://github.com/java-native-access/jna/blob/master/CHANGES.md)
- [Commits](https://github.com/java-native-access/jna/compare/5.3.0...5.3.1)

Updates `jna-platform` from 5.3.0 to 5.3.1
- [Release notes](https://github.com/java-native-access/jna/releases)
- [Changelog](https://github.com/java-native-access/jna/blob/master/CHANGES.md)
- [Commits](https://github.com/java-native-access/jna/compare/5.3.0...5.3.1)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"455","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Remove unneeded overrides","0","0"
"456","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Change log message when Mac procargs call fails (#846)","0","1"
"457","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","JNA 5.3.1 (#845)","0","1"
"458","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","#843: Convert Jiffies to Milliseconds (#844)","0","0"
"459","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-pmd-plugin from 3.11.0 to 3.12.0 (#840)

Bumps [maven-pmd-plugin](https://github.com/apache/maven-pmd-plugin) from 3.11.0 to 3.12.0.
- [Release notes](https://github.com/apache/maven-pmd-plugin/releases)
- [Commits](https://github.com/apache/maven-pmd-plugin/compare/maven-pmd-plugin-3.11.0...maven-pmd-plugin-3.12.0)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"460","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","JNA 5.3.0 (#838)","0","1"
"461","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","issue-833 - Fixing StringIndexOutOfBoundsException (#837)","0","0"
"462","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot[bot]","Bump junit-vintage-engine from 5.4.1 to 5.4.2

Bumps [junit-vintage-engine](https://github.com/junit-team/junit5) from 5.4.1 to 5.4.2.
- [Release notes](https://github.com/junit-team/junit5/releases)
- [Commits](https://github.com/junit-team/junit5/compare/r5.4.1...r5.4.2)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"463","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Merge pull request #830 from hazendaz/master

[mvn] Update maven wrapper to 0.5.3","0","1"
"464","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","hazendaz","[mvn] Update maven wrapper to 0.5.3","0","0"
"465","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump checkstyle from 8.18 to 8.19 (#828)

Bumps [checkstyle](https://github.com/checkstyle/checkstyle) from 8.18 to 8.19.
- [Release notes](https://github.com/checkstyle/checkstyle/releases)
- [Commits](https://github.com/checkstyle/checkstyle/compare/checkstyle-8.18...checkstyle-8.19)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"466","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-scm-provider-jgit from 1.11.1 to 1.11.2 (#824)

Bumps maven-scm-provider-jgit from 1.11.1 to 1.11.2.

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"467","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-scm-plugin from 1.11.1 to 1.11.2 (#825)

Bumps [maven-scm-plugin](https://github.com/apache/maven-scm) from 1.11.1 to 1.11.2.
- [Release notes](https://github.com/apache/maven-scm/releases)
- [Commits](https://github.com/apache/maven-scm/compare/maven-scm-1.11.1...maven-scm-1.11.2)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"468","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","JDK12-ga, JDK13-ea (#826)","0","1"
"469","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dependabot[bot]","Bump junit-vintage-engine from 5.4.0 to 5.4.1

Bumps [junit-vintage-engine](https://github.com/junit-team/junit5) from 5.4.0 to 5.4.1.
- [Release notes](https://github.com/junit-team/junit5/releases)
- [Commits](https://github.com/junit-team/junit5/compare/r5.4.0...r5.4.1)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"470","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","web-flow","Separate Free and Usable space on Filestores (#821)","0","1"
"471","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Cleanup imports","0","0"
"472","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump plexus-utils from 3.1.1 to 3.2.0 (#817)

Bumps [plexus-utils](https://github.com/codehaus-plexus/plexus-utils) from 3.1.1 to 3.2.0.
- [Release notes](https://github.com/codehaus-plexus/plexus-utils/releases)
- [Commits](https://github.com/codehaus-plexus/plexus-utils/compare/plexus-utils-3.1.1...plexus-utils-3.2.0)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"473","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump bnd-maven-plugin from 4.1.0 to 4.2.0 (#818)

Bumps [bnd-maven-plugin](https://github.com/bndtools/bnd) from 4.1.0 to 4.2.0.
- [Release notes](https://github.com/bndtools/bnd/releases)
- [Commits](https://github.com/bndtools/bnd/commits)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"474","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump org.eclipse.jgit from 5.2.1.201812262042-r to 5.3.0.201903130848-r (#819)

Bumps org.eclipse.jgit from 5.2.1.201812262042-r to 5.3.0.201903130848-r.

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"475","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","#806: Removed ineffective type checking. (#816)

Removed validation check for PdhCounterProperty in the constructor. Fixes #806","0","0"
"476","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump maven-javadoc-plugin from 3.0.1 to 3.1.0 (#815)

Bumps [maven-javadoc-plugin](https://github.com/apache/maven-javadoc-plugin) from 3.0.1 to 3.1.0.
- [Release notes](https://github.com/apache/maven-javadoc-plugin/releases)
- [Commits](https://github.com/apache/maven-javadoc-plugin/compare/maven-javadoc-plugin-3.0.1...maven-javadoc-plugin-3.1.0)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"477","MDEwOlJlcG9zaXRvcnkzNDA3MTE0",,"Clarify javadoc for ExecutingCommand#runNative","0","0"
"478","MDEwOlJlcG9zaXRvcnkzNDA3MTE0",,"Merge branch 'master' of https://github.com/oshi/oshi","0","0"
"479","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","changing the result from VT_type to CIM_Type in method queryWmi of PerfCounterQuery.java (#814)","0","0"
"480","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Mention Eclipse Passage and Eclipse Orbit (#809)

Thanks a lot for the very good library!","0","0"
"481","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Bump checkstyle from 8.17 to 8.18 (#810)

Bumps [checkstyle](https://github.com/checkstyle/checkstyle) from 8.17 to 8.18.
- [Release notes](https://github.com/checkstyle/checkstyle/releases)
- [Commits](https://github.com/checkstyle/checkstyle/compare/checkstyle-8.17...checkstyle-8.18)

Signed-off-by: dependabot[bot] <support@dependabot.com>","0","0"
"482","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","Update README.md (#808)","0","0"
"483","MDEwOlJlcG9zaXRvcnkzNDA3MTE0","dbwiddis","modify PerfCounterQuery.java file in line 109 change getDeclarClass To getClass. to solve issue#803 (#805)","0","0"
