a,MDEwOlJlcG9zaXRvcnk2Mjk5OTMxOA==,MDEwOlJlcG9zaXRvcnk2OTAyNDg1MQ==,MDEwOlJlcG9zaXRvcnk3Mjk4NjUyOA==,MDEwOlJlcG9zaXRvcnk3Mzk1Nzc3NA==,MDEwOlJlcG9zaXRvcnk3NzM5Nzc3Mw==,MDEwOlJlcG9zaXRvcnk3ODkzODg1MA==,MDEwOlJlcG9zaXRvcnk4MjYxMTI5OA==,MDEwOlJlcG9zaXRvcnk4MTg3MzIyOQ==,MDEwOlJlcG9zaXRvcnk4MTI4MTgzMQ==,MDEwOlJlcG9zaXRvcnk4MzAwMDY3OQ==,MDEwOlJlcG9zaXRvcnk4NjYwNjk3Mw==,MDEwOlJlcG9zaXRvcnk4NzIwMDAxMg==,MDEwOlJlcG9zaXRvcnk4NzY4NzYxMw==,MDEwOlJlcG9zaXRvcnk4ODQwNTE4MQ==,MDEwOlJlcG9zaXRvcnk4OTk2MDYwNw==,MDEwOlJlcG9zaXRvcnk5MDU2NDg4Ng==,MDEwOlJlcG9zaXRvcnk5MDU2Nzc3Mw==,MDEwOlJlcG9zaXRvcnk5MTAxMzI3Nw==,MDEwOlJlcG9zaXRvcnk5MTg5NTYwOQ==,MDEwOlJlcG9zaXRvcnk5MTYxODMyMw==,MDEwOlJlcG9zaXRvcnk5MzEzNjA3MQ==,MDEwOlJlcG9zaXRvcnk5NTAwNjUwNg==,MDEwOlJlcG9zaXRvcnk5ODMwNTkzMA==,MDEwOlJlcG9zaXRvcnkxMDc4MzcwMDc=,MDEwOlJlcG9zaXRvcnkxMDcxMDQ5NDI=,MDEwOlJlcG9zaXRvcnkxMDg1NTM4MDI=,MDEwOlJlcG9zaXRvcnkxMDg4NDUyMzI=,MDEwOlJlcG9zaXRvcnkxMDgyMjUyMTY=,MDEwOlJlcG9zaXRvcnkxMDI5OTMzMjU=,MDEwOlJlcG9zaXRvcnkxMDk0MzY4NTM=,MDEwOlJlcG9zaXRvcnkxMDU4MzUyMjA=,MDEwOlJlcG9zaXRvcnkxMDUzNDAwMzQ=,MDEwOlJlcG9zaXRvcnkxMjc2NDI5OTg=,MDEwOlJlcG9zaXRvcnkxMjE4ODA0ODg=,MDEwOlJlcG9zaXRvcnkxMjI2NTQ3MTY=,MDEwOlJlcG9zaXRvcnkxMjk0NjA3OTg=,MDEwOlJlcG9zaXRvcnkxMjkxMjUzNjI=,MDEwOlJlcG9zaXRvcnkxMjM4MDQwNjM=,MDEwOlJlcG9zaXRvcnkxMjY3NTA2NTA=,MDEwOlJlcG9zaXRvcnkxMTE0NTU0OTk=,MDEwOlJlcG9zaXRvcnkxMTg4NzQ5NjQ=,MDEwOlJlcG9zaXRvcnkxMTM1MDI0NDQ=,MDEwOlJlcG9zaXRvcnkxMTM1NDQyNDM=,MDEwOlJlcG9zaXRvcnkxMTM4MTQyNjk=,MDEwOlJlcG9zaXRvcnkxMTY2NzIxMzU=,MDEwOlJlcG9zaXRvcnkxMzA0NTUxMzU=,MDEwOlJlcG9zaXRvcnkxMzAzNjc0MjY=,MDEwOlJlcG9zaXRvcnkxMzIwMTg2MDU=,MDEwOlJlcG9zaXRvcnkxMzIzMTIwODQ=,MDEwOlJlcG9zaXRvcnkxMzQ2NDk1NTA=,MDEwOlJlcG9zaXRvcnkxMzQ3Njk0NTg=,MDEwOlJlcG9zaXRvcnkxNDA2MTQ3OTI=,MDEwOlJlcG9zaXRvcnkxNDEwNTUwNTc=,MDEwOlJlcG9zaXRvcnkxNDEzMzU2OA==,MDEwOlJlcG9zaXRvcnkxNDIyMDU1MjE=,MDEwOlJlcG9zaXRvcnkxNDQ2MTc5NDU=,MDEwOlJlcG9zaXRvcnkxNDU1NTAxMDE=,MDEwOlJlcG9zaXRvcnkxNDU4MTA3ODY=,MDEwOlJlcG9zaXRvcnkxNDUxMDgzNDM=,MDEwOlJlcG9zaXRvcnkxNDY1NTk2OTI=,MDEwOlJlcG9zaXRvcnkxNjEwODE3MzY=,MDEwOlJlcG9zaXRvcnkxNjgwODkzOTk=,MDEwOlJlcG9zaXRvcnkxNjM3OTg5MDA=,MDEwOlJlcG9zaXRvcnkxNjMwMTIyNzg=,MDEwOlJlcG9zaXRvcnkxNjQwMDU0ODg=,MDEwOlJlcG9zaXRvcnkxNTgwOTY4MTM=,MDEwOlJlcG9zaXRvcnkxNTgzNjU4MDY=,MDEwOlJlcG9zaXRvcnkxNzI2NzMyNjk=,MDEwOlJlcG9zaXRvcnkxNzk5MzI5ODk=,MDEwOlJlcG9zaXRvcnkxNzUwMzEwODU=,MDEwOlJlcG9zaXRvcnkxODAyNDEwNjc=,MDEwOlJlcG9zaXRvcnkxODE0NjU2MTQ=,MDEwOlJlcG9zaXRvcnkxODQ0NDkyNDU=,MDEwOlJlcG9zaXRvcnkxODQ0OTgwMDg=,MDEwOlJlcG9zaXRvcnkxODY0MjgwMzM=,MDEwOlJlcG9zaXRvcnkxOTIyNTQzMTM=,MDEwOlJlcG9zaXRvcnkyMDA4OTA1MDU=,MDEwOlJlcG9zaXRvcnkyMDgxNDAxODA=,MDEwOlJlcG9zaXRvcnkyMDM3MDI3OTY=,MDEwOlJlcG9zaXRvcnkyMDQ4MjQ2MDc=,MDEwOlJlcG9zaXRvcnkyMjc5ODUwODk=,MDEwOlJlcG9zaXRvcnkyMjEzMzc0NTM=,MDEwOlJlcG9zaXRvcnkyMjI2NDEwNTA=,MDEwOlJlcG9zaXRvcnkyMjk1ODU0NDY=,MDEwOlJlcG9zaXRvcnkyMTU4Mjg0NjM=,MDEwOlJlcG9zaXRvcnkyMzAyMjAxODI=,MDEwOlJlcG9zaXRvcnkyMzE5NzM1MDM=,MDEwOlJlcG9zaXRvcnkyMzUyNzQ4NjU=,MDEwOlJlcG9zaXRvcnkyMzUzNjg2NDE=,MDEwOlJlcG9zaXRvcnkyNDg0MjczMjk=,MDEwOlJlcG9zaXRvcnkyNjExMDI0Nzk=,MDEwOlJlcG9zaXRvcnkyNjI1Mjk2NA==,MDEwOlJlcG9zaXRvcnkyNTE2MjYyMjI=,MDEwOlJlcG9zaXRvcnkyNTY5Mjg5ODQ=,MDEwOlJlcG9zaXRvcnkyOTg2MDQ2Mw==,MDEwOlJlcG9zaXRvcnkzNDEyMDE0MA==
MDEwOlJlcG9zaXRvcnkxMzIzMTIwODQ=,0.9833970678295134,0.7971408845575787,0.8495424880822592,0.18012848506963514,0.8827058372760438,0.1883831840777883,0.008676279260505678,0.08751203774239465,0.934962561989581,0.34206410151388794,0.9877839226390495,0.9877839226390479,0.6430875691590839,0.9571253616019701,0.8635468187423346,0.05776394119633189,0.8836369024221602,0.8347128361996677,0.7544676012828604,0.3196586227434593,0.9820664041538614,0.9869744692670356,0.9537642734894896,0.6057299159668131,0.97376992319765,0.9723257524533385,0.9331398889140705,0.8544031136407618,0.8131750798120823,0.31291769139995856,0.5787321377542579,0.9733839787953985,0.9239997985974395,0.0640193853937888,4.903087632681662E-4,0.5361116289772238,0.9668945832831131,0.9792765590618783,0.8113208757884122,0.9150748036447407,0.9519548014062305,0.0015637142540511652,0.9551102605800328,0.49580289708806535,0.12550309490636122,0.9716738066761481,0.8963186253106652,0.9180088388129609,1.0000000000000002,0.9825531931595887,0.9698646052821309,0.9849316199169306,0.03901545392080139,0.0011770332127269982,1.343809314235273E-4,0.8683956120990458,0.6984991923150216,0.9288144482968161,0.9790205262732857,0.9162084440087687,0.9568194368132363,0.9626768470419785,0.9399217349377555,0.1294661930390002,0.9661755036242918,0.5880194720717877,0.9653521568535359,0.9798506252097344,0.03808011550782089,0.10799982392587319,0.9855121826720691,0.8222010669709544,0.6620826091938149,8.523550472196383E-4,0.9877718786162465,1.4459677566971765E-4,0.9862360851040396,0.9813604552952487,0.18674722751437403,0.9098068017618759,0.9707226984660833,0.9822555996978998,6.468643954046092E-5,0.6367821301476791,0.9770731720814707,0.8011307712672008,0.7969011995281091,0.9874047810316994,0.005748788301602997,0.24987079571102772,0.8803357720986518,0.10251562495736521,0.9459573484596177,0.9567806936775235,0.6976467641890203,0.40258542165879047
MDEwOlJlcG9zaXRvcnkxMzQ2NDk1NTA=,0.9541700312429139,0.7735971848839193,0.8241881913865682,0.18745405127396692,0.8564689505382567,0.1827106867803418,0.011936519249724623,0.08499914327981113,0.9103845680497205,0.3319272956554291,0.958659717497417,0.9586597174974136,0.6246537291544588,0.9280604281269256,0.8443203266462114,0.08346550160538078,0.8574861823809562,0.8098098074350877,0.731809208208501,0.3101862229783373,0.9552123669977504,0.9580916077366064,0.9271134957777936,0.5921286084718649,0.945068241055104,0.9435298519134426,0.9056731845959898,0.829067377630859,0.7889739279053072,0.30374416359620043,0.5920083111817285,0.9445296591633188,0.9196734403944463,0.062118618323370775,0.0025581855632253237,0.5202069032657688,0.9381584497611404,0.9508911118685406,0.7871601113417888,0.8922602998727266,0.9237476684459834,7.038382275005703E-4,0.9274026129025416,0.4812095458100019,0.12490516113419609,0.9467158606949991,0.8690843349553246,0.8904646772170463,0.9825531931595887,1.0,0.9411708300458311,0.954681547807726,0.04252037099330351,0.001266088472273539,0.004154112167723659,0.882705081542904,0.6777961061335888,0.9011975012503496,0.949422912144466,0.8893328217343619,0.9285695289818818,0.9361534411231305,0.9121360885412438,0.12652843240581987,0.9369951655617452,0.5721595594934753,0.936255023999032,0.9510588499144457,0.03655420143588766,0.10480071654074186,0.9564587321054038,0.7979897476181265,0.653933821005366,0.0021496589241239332,0.9586636950541481,9.458565553240636E-4,0.9630830759347699,0.9524927985329663,0.18118239829552404,0.8826549560619963,0.9420323898591162,0.9531978734148366,1.7098817861938657E-4,0.6178487483242432,0.9481179804526925,0.7778203191760125,0.7734378663417215,0.9596125439535936,0.010660227621435323,0.24291850730639372,0.8538029200185812,0.09952587030417757,0.9170703884001375,0.9283906811682705,0.6769073170516374,0.39065153506270395
MDEwOlJlcG9zaXRvcnkxMzQ3Njk0NTg=,0.9772160912413719,0.7967077287300987,0.845075626202889,0.16192542137679883,0.8832638795457664,0.18844764061437172,0.1316364366084865,0.08699931240718527,0.9288140560057458,0.3763344065591271,0.9817174492598489,0.9817174492598498,0.6848536542680569,0.951739534043537,0.8521703399253054,0.09667938255734969,0.8781245870647346,0.8375294938592418,0.7515704725634672,0.3188614463749587,0.9702140731167993,0.9813620263800802,0.953172194091463,0.6217611534918378,0.9699229119638455,0.9690735948173528,0.9315629745187672,0.8825678179078243,0.8096037026340803,0.3230384695527144,0.5379185047078623,0.9997257863155554,0.8995751802098113,0.09163301033847188,0.005773752609405474,0.598856349032448,0.9640665875520963,0.9734254244152792,0.80634474965426,0.902917337370209,0.9573522851179096,9.364022610326524E-5,0.9497764406878347,0.49335946520440604,0.12067143604786074,0.9619238484624532,0.8984753566267649,0.9147889918474862,0.9698646052821309,0.9411708300458311,0.9999999999999999,0.9830974290518291,0.0022254272335222656,1.22438642117042E-4,8.797478180286108E-4,0.8659983890618898,0.699605125389745,0.9276420807542771,0.9735311099106333,0.9160638282849343,0.953106377638389,0.960735618021043,0.9377122130762392,0.12896423426297224,0.9657455227861793,0.5896860308130507,0.9645994221968136,0.975613408561675,0.0471769077712757,0.10882224162899384,0.9803226685468616,0.8241897792851146,0.6344632401759848,1.9452908401761632E-5,0.9816813722762855,5.379365662683276E-6,0.9799126405070765,0.9875068782916662,0.18634606977333842,0.9051328574793592,0.9676310166687931,0.9775508181035011,0.005487305237765822,0.6341487503887101,0.9710995426627239,0.7967044277889523,0.7995106829386006,0.9793280064707099,2.76897176670944E-4,0.2544748807715668,0.873867519818268,0.1101750595765738,0.9478407857345308,0.9554591435833667,0.693158740145744,0.40165156774251853
MDEwOlJlcG9zaXRvcnkxNDA2MTQ3OTI=,0.9927191194141572,0.804389713585814,0.8671739407075729,0.19522029032104113,0.9012977378078636,0.2126280624646949,0.005191184561410285,0.08831200449758679,0.9467138751455996,0.3580741247524538,0.9968442660486508,0.9968442660486498,0.670471327524935,0.9674517483612021,0.8704100072322029,0.002432732633655002,0.8916217855634315,0.8477767560653807,0.7743902742914099,0.33218879334941137,0.9871239656407066,0.9958126492132814,0.9690333159139645,0.6297462678306289,0.9865341573940622,0.9818634923432439,0.949133239003563,0.875896218413276,0.8206178582745568,0.3374211625259556,0.5631019750080315,0.9866413297980344,0.9215082930404843,0.064624079380122,0.016351766660175203,0.5548692599490657,0.9785110158139677,0.9886219146058057,0.8295367004899286,0.9256825205649711,0.968564277348329,0.025222081566642917,0.9643678763906552,0.523188625405544,0.15113955250541433,0.9784332637536263,0.9113329191152248,0.9316374381654248,0.9849316199169306,0.954681547807726,0.9830974290518291,1.0,0.007036121855209958,6.708485919251498E-4,0.022267404534175236,0.8893647361541893,0.7194673013323926,0.9443496122030832,0.9889586938678752,0.9328118306594702,0.9735899929082523,0.9734323186788277,0.9517025437425141,0.14353801070096564,0.9792965130085046,0.608698500063487,0.9778013704606134,0.9894472352419021,0.044793786489915506,0.11306155917505584,0.9961019958650793,0.8423861526276577,0.6455808569438809,0.022873007178890407,0.9968103554770306,7.440203282393468E-8,0.994791411808796,0.9925789022515714,0.18984066687786752,0.9263050320545061,0.9848004075510753,0.99177705060581,0.019395532134337434,0.644974095341982,0.9884985733209107,0.8090604200731476,0.8176902553682411,0.9958811797928452,0.002057228550148154,0.2763985060314829,0.8962330353096858,0.13619130603295027,0.9672520178558252,0.9723745035483475,0.7037321198130668,0.43218811040198085
MDEwOlJlcG9zaXRvcnkxNDEwNTUwNTc=,0.0012028826829885112,0.0023999014479054617,0.002603809348703424,0.05735047913374875,3.513262808212528E-4,0.001182391634102186,0.26339388324307744,0.005144934103545082,0.003641163261797992,2.7894605929624886E-5,9.420365150143179E-4,9.42036515013843E-4,0.007410491053267958,0.01878237761083286,5.015856106148985E-4,0.016346462478864125,0.0029211016665642367,0.0028508211248623374,0.0033604206681438677,7.169868674293145E-4,0.0070899697825965126,5.11361032255305E-4,0.0012103544332500444,3.564031206429923E-6,6.386454508444436E-4,9.151317683885548E-4,0.002247955801973851,0.0013610251807882545,0.0026647054538344738,0.0013387100942093644,0.038332462328109294,3.1928856265991056E-4,0.033878389708559234,1.741201916169114E-4,0.01054715399275332,4.261075518647874E-4,0.032281407712352904,0.01462210510339173,0.0070363229249104835,2.123403741272372E-4,6.992889857129294E-4,0.011666504421115657,0.022767738103057246,0.016455676452166952,0.03943217004003289,0.030382421517032594,0.0045729578154310654,0.017489881011327535,0.03901545392080139,0.04252037099330351,0.0022254272335222656,0.007036121855209958,0.9999999999999998,0.014157436383182098,0.0019571330502025103,1.816722638231408E-4,6.618202221574305E-6,0.0511045547746881,4.7919318856045164E-4,0.02433675355511299,0.002503951561196506,0.0019300156432221296,0.0015784445093189282,0.006207686068050711,0.00938434060749171,0.01293671427763001,0.021101352130513867,0.014979281571733677,0.006346567326170962,2.8008756336012856E-5,8.22547767094244E-4,1.7269934272044288E-4,9.182528093217979E-6,0.0043926891670304155,0.0015534330779274537,0.004251260432512632,0.007218438517408114,0.01556203002346867,0.001895434081297316,4.890860017095062E-4,8.88285926347803E-4,0.008451649730622138,8.712098193404724E-4,0.003929785404738833,1.229019686392336E-5,0.027438354531622265,2.6009557690727923E-4,2.497623954930627E-4,0.10478399597012177,0.01746519009774091,0.010466036483116614,9.251905498730824E-4,8.069900184181764E-4,0.0023006418337137504,3.7513179803839395E-4,1.1110848959224809E-5
MDEwOlJlcG9zaXRvcnkxNDEzMzU2OA==,7.714758687957614E-5,5.5623957585242045E-6,5.1084055471457974E-5,0.11896465004886884,3.3613950900641714E-5,1.7709372103007814E-4,0.010988714427217916,4.7204591370009045E-4,2.503487323007374E-4,0.007945400064382331,1.1133543236651185E-5,1.1133543236826054E-5,7.279991390422688E-4,0.02059142354488036,7.899090327274144E-4,8.540479393591152E-4,2.0724270686105353E-4,1.3883810473248239E-4,2.390634024263374E-5,4.966982614672433E-5,2.792576207589246E-4,3.1682338644457104E-4,4.187992316644431E-5,0.12937304341967631,5.1438773618995665E-5,3.2693085759488256E-5,2.3796051927317823E-4,0.006980806394728058,1.0998875806253946E-4,2.3193303565515253E-4,0.001383316012057181,0.004664083747034314,0.002685154902712233,0.09817200135142248,0.33751377506323577,6.916031142526383E-6,9.304128998012161E-5,2.3880039837021477E-5,1.0427666647168016E-4,0.005127025324073731,2.4178530036451918E-5,1.5890557128737503E-4,7.54883568391377E-4,9.461863022498312E-5,0.005551070131488018,0.004437720611129363,2.9204849844526834E-4,0.0010564407841641454,0.0011770332127269982,0.001266088472273539,1.22438642117042E-4,6.708485919251498E-4,0.014157436383182098,0.9999999999999999,6.683654316473795E-5,9.946458999460382E-6,0.05898456429771054,4.7362974436115045E-4,4.971725258156456E-4,2.9457230953961155E-4,7.647335527097628E-5,0.0019365040119150398,7.808715757349086E-5,5.9251031509640375E-5,5.95308872462448E-4,0.24229436078546787,3.848723970535249E-4,4.705027915286277E-4,0.1615296899369745,0.03239559401142909,2.7476226029050954E-5,1.4275883692944943E-4,4.7579510577267583E-7,8.708554872590829E-4,3.2440554410945905E-5,1.775738343520257E-4,2.9363531715561366E-4,3.148473166419013E-4,1.0561888055946136E-4,0.121601372678141,2.817609041326636E-5,6.106199280417448E-4,0.03960157560276614,3.3327260129990626E-4,9.251850083562806E-7,0.001643820410624554,1.5130056535663284E-4,3.310732129005373E-4,0.00277736411352616,0.0013929986190718893,0.001023729621520775,1.922419590107638E-6,5.836052723411794E-4,1.5909478360641327E-4,7.401958909963409E-5,0.01966341698526914
MDEwOlJlcG9zaXRvcnkxNDIyMDU1MjE=,0.001172641248733128,1.0789972671285036E-5,0.029138496034478198,0.4702557931540149,2.5588733447535604E-6,0.9216980621492018,0.001296838855823776,3.1247645046044405E-5,0.010696839080557168,0.06881079395358351,3.550235670944321E-6,3.5502356746956838E-6,1.6864657461416546E-4,0.01303074044181524,0.005729824347439261,0.058682268489171775,1.2839027195906387E-5,0.02370102269426883,0.029060681433777557,0.0281986971598226,7.291806617468808E-5,4.7634566814005235E-5,0.007275456141272284,0.26094508871641,1.1994785699354981E-6,0.011610654887813827,2.045463740225818E-7,0.0016733166832421115,0.007440376626618612,1.18605343975838E-5,0.029895755501248275,8.337457841338578E-4,0.011928160733500308,3.2983204318092747E-6,0.03001878222950471,0.005061549947201433,4.5300550570934645E-4,8.515583603039085E-5,0.45140683241227486,0.029827790516904113,0.014659160585729709,0.8918432627509062,1.264404525426377E-4,0.12256758155922048,0.3130748911577035,0.014311540789540961,3.887416354977989E-5,7.372274416879147E-5,1.343809314235273E-4,0.004154112167723659,8.797478180286108E-4,0.022267404534175236,0.0019571330502025103,6.683654316473795E-5,1.0000000000000002,0.0275939554553979,0.13523759351485387,0.007647776449620731,6.714346246836928E-5,0.003853056031847397,0.011914534174746107,0.01367494496485786,0.15629503619043586,0.26502954142064794,1.9248597325604248E-5,0.23906152277656317,1.3172100614791572E-5,2.2200095596026684E-5,0.14651003997572531,0.0890847787385636,2.6115105980924134E-6,4.634078107400643E-6,0.015818519071053548,0.06636474743375001,3.965705803076475E-6,2.50797705556844E-6,8.066137658307211E-4,7.226711742364877E-5,0.004257327662188859,0.15330207733484175,0.0015429394010065428,1.4361367198841724E-5,0.5134391883307736,1.7101535979542546E-5,0.02093357172060966,1.2414331848781061E-5,5.226830441466437E-6,0.0032945503812412966,9.701661680957522E-4,0.03434631283761412,0.025742153911703838,0.05463304712043997,0.030915954236262377,6.285761717038315E-6,5.4116729962229566E-5,0.42368544721808116
MDEwOlJlcG9zaXRvcnkxNDQ2MTc5NDU=,0.8808780079578602,0.7093667827186215,0.9003945249734638,0.4606010721605807,0.8892637291259681,0.1755747870083372,8.00498251826713E-5,0.07789122268771471,0.9164461444577683,0.3237219985922757,0.8790912602602252,0.8790912602602301,0.6227354476091073,0.8734405039459018,0.8728929304816541,0.05793811008202024,0.7863313503995041,0.7697620665408119,0.8475484120396449,0.423030670917533,0.8740013135854217,0.8783001208607794,0.928452110975924,0.617237454128554,0.9054603691735583,0.8715100697629825,0.905303368550271,0.8657415203842493,0.7236797046009339,0.49773467136487803,0.6816676862904741,0.8690530334263614,0.8843453688834132,0.05698151251818255,0.14904300392861972,0.5996283408915258,0.8882007492836367,0.8716149604170702,0.7220487374239424,0.9390847357175326,0.9083565891661118,2.6142041346503154E-5,0.8553012841315325,0.7440135759263214,0.4228503104815419,0.9048002029067758,0.7974126490275745,0.8774760906711289,0.8683956120990458,0.882705081542904,0.8659983890618898,0.8893647361541893,1.816722638231408E-4,9.946458999460382E-6,0.0275939554553979,1.0000000000000002,0.7924481995065361,0.9077862678027236,0.8717514227704428,0.8945700961139155,0.9508121639190655,0.9205768987993174,0.8515829616997418,0.29293101246576186,0.8596026919278267,0.6613100671534312,0.8589613379495722,0.8724361598019748,0.0857394694904819,0.13411232783825278,0.8927815931565446,0.8598686796567442,0.5824886993247226,0.325656400896385,0.8790580767854191,0.017138836857680268,0.8858263720446309,0.8890666775720508,0.18944414730628892,0.856245231382378,0.9137010928958071,0.8744888174840063,9.61876770346466E-7,0.59247820214572,0.9051235474973206,0.7133875588441767,0.8458257575665695,0.9036052900192778,8.242646107099741E-5,0.5070259602350731,0.9096847339089049,0.49181666181905975,0.9127422939962997,0.9073226885495781,0.6206975425522344,0.5712154902996726
MDEwOlJlcG9zaXRvcnkxNDU1NTAxMDE=,0.7081563899865059,0.5705969603531748,0.7093991214696694,0.44779944069283795,0.799982400240054,0.1938345663475715,9.250686069239981E-6,0.06265607798502741,0.7945717767591989,0.2834562657785502,0.7071193633994054,0.7071193633994066,0.5418248478715812,0.7272628793717316,0.8012968470049879,0.040799797697781276,0.6325056000098888,0.655218758710135,0.6943792236304327,0.3263716228716326,0.6988196022464134,0.7064830215109912,0.7942938823641591,0.5258429239483287,0.7600242025351198,0.7057255925721402,0.789245201047802,0.7764642026106572,0.5821096569139494,0.5792723964675525,0.6193294250956073,0.7019576496810433,0.6836721921115003,0.053095244049442894,0.1299930342951816,0.5821946617019355,0.737036545987863,0.7011056586730241,0.5971865032354967,0.7561901263476472,0.7765009631910739,4.6808324714106525E-6,0.685902190888528,0.5832351576584005,0.31219311688437723,0.7642555170519553,0.6477709219340911,0.755814943753574,0.6984991923150216,0.6777961061335888,0.699605125389745,0.7194673013323926,6.618202221574305E-6,0.05898456429771054,0.13523759351485387,0.7924481995065361,0.9999999999999998,0.7618778519946939,0.7012108490956618,0.7862569658932853,0.7921152235208596,0.7339819284902298,0.7406310289054647,0.3650859498200325,0.6955505134324352,0.5511468060595072,0.694347346037185,0.7017634409158581,0.07572257789274087,0.1233325322792376,0.7309525529000822,0.7962190782801022,0.46750176532753895,0.22926719016754446,0.7070929746215747,9.425923425949635E-8,0.70582959722541,0.7300020835007835,0.14928585145666343,0.6938710162785914,0.7691310113646359,0.7034154705208154,0.021656925019918987,0.4977001912593727,0.7351320144258023,0.5738338852086532,0.7918372610756941,0.734430363015469,2.800166448444913E-6,0.48613987729931923,0.718978753713057,0.4769492906822786,0.7747741926989309,0.776730525953054,0.4992757737304916,0.43947711619997515
MDEwOlJlcG9zaXRvcnkxNDU4MTA3ODY=,0.9381035852970873,0.8456485961537029,0.8665563394836402,0.30980699284579855,0.9262569677144659,0.18912198025738913,0.002636687057387451,0.13617881037543497,0.9471207046674489,0.3741931792251517,0.9404904622937369,0.9404904622937366,0.6534495286504601,0.9288159751716866,0.9004528049387994,0.019575711100018146,0.8414046166464696,0.9350047769567266,0.8007460768332944,0.4486498909752908,0.9294295105895817,0.9455272468088449,0.958499983264875,0.6102070684556935,0.9586844030468251,0.9368561611346948,0.9572419543138287,0.9174912582453963,0.782387854835105,0.4759552088117912,0.6176945506487069,0.9308166144827325,0.8727819366034382,0.06095831938629596,0.04987999661395706,0.6053152810973349,0.9841309048388714,0.9326235173445,0.7765200597213281,0.9151980521814195,0.9581997926589959,6.129258996952843E-4,0.9095032129496373,0.5820592980836058,0.2211461848269977,0.9740484670354728,0.8980727468233113,0.9234303928531562,0.9288144482968161,0.9011975012503496,0.9276420807542771,0.9443496122030832,0.0511045547746881,4.7362974436115045E-4,0.007647776449620731,0.9077862678027236,0.7618778519946939,1.0,0.9326063982001191,0.9541221366042631,0.963789571686805,0.9370052621109968,0.9055291689551862,0.18296820628257573,0.941680838169943,0.6130898934983304,0.9555807387937414,0.9571696045093459,0.15351519161179064,0.11568960163384162,0.9510849196138315,0.8868786949197192,0.6169689880728528,0.10990618147453736,0.9404487041399587,9.27172409912343E-5,0.9388660135612389,0.9470532887437434,0.25121004008918385,0.8818018792351265,0.961066623971617,0.958561911513342,2.0285573656090715E-4,0.627441057455816,0.943072209629837,0.8506927940672753,0.8696698133372432,0.9520121713684824,4.4367833684692744E-4,0.3895705073255851,0.8806328416910963,0.2961411593982633,0.9492452547539583,0.9563017033822787,0.6640028678248155,0.4554008072196051
MDEwOlJlcG9zaXRvcnkxNDUxMDgzNDM=,0.9987044131917033,0.8002273591667672,0.8529585485261594,0.15712750997590777,0.8861523611041443,0.19163792571501892,7.733062176763884E-4,0.08784009829880525,0.9324256151373477,0.354957729866166,0.9913998800294483,0.9913998800294479,0.6457856886922324,0.9599957667962736,0.8545245761145573,3.442614670636721E-4,0.8868721003371915,0.8381043111511989,0.7573104544730191,0.3209056790653149,0.9798432119732361,0.9902474860084012,0.9542387257256892,0.6039886280346751,0.9773545638901138,0.9760250223008531,0.9366137723626242,0.8577153960409157,0.816428326478388,0.3141759873794685,0.5217646542165125,0.977182005230338,0.9010188904737991,0.06428824645475513,9.259099301460106E-4,0.5381484750761412,0.970714362301592,0.9827845837820361,0.81456180797137,0.9096715867876458,0.9556601978875249,0.00176841310911142,0.9597876520773266,0.49683268282544457,0.11952932119859411,0.9676389925687664,0.900056632274811,0.9208030832564712,0.9790205262732857,0.949422912144466,0.9735311099106333,0.9889586938678752,4.7919318856045164E-4,4.971725258156456E-4,6.714346246836928E-5,0.8717514227704428,0.7012108490956618,0.9326063982001191,1.0,0.9186202445552699,0.9601619436084546,0.9625479152528917,0.9437972097985514,0.1306656830524019,0.9700950781449673,0.5895842054374435,0.9693360661674804,0.9836864491966849,0.03868370761998692,0.1084199867300466,0.9891279079527444,0.8252768081388089,0.6456643537606204,2.579612890697967E-4,0.9913245580279602,2.0093165186374506E-5,0.9895543049423403,0.9843594113457317,0.1873770376418457,0.9133359719224209,0.9743007192540926,0.9860776925091985,1.8502073121192254E-4,0.6391273308901961,0.9853317543698804,0.8042763614442446,0.7998886855034442,0.9907125542577673,0.002015903694806094,0.24708080464404572,0.8825929294049356,0.10324453323397306,0.9492135638663781,0.9603815500532171,0.7001069922959967,0.40767575767759967
